typeId,groupId,typeName,mass,volume,capacity,portionSize,raceId,basePrice,published,marketGroupId,iconId,soundId,graphicId
14878,98,"Raysere's Modified Kinetic Coating",1,5,0,1,"None","None",1,1666,20957,"None",0
14880,98,"Vizan's Modified Kinetic Coating",1,5,0,1,"None","None",1,1666,1030,"None",0
14882,98,"Ahremen's Modified Kinetic Coating",1,5,0,1,"None","None",1,1666,20957,"None",0
14884,98,"Chelm's Modified Kinetic Coating",1,5,0,1,"None","None",1,1666,20957,"None",0
14886,98,"Draclira's Modified Kinetic Coating",1,5,0,1,"None","None",1,1666,20957,"None",0
14888,98,"Brokara's Modified Explosive Coating",1,5,0,1,"None","None",1,1667,20955,"None",0
14890,98,"Tairei's Modified Explosive Coating",1,5,0,1,"None","None",1,1667,20955,"None",0
14892,98,"Selynne's Modified Explosive Coating",1,5,0,1,"None","None",1,1667,20955,"None",0
14894,98,"Raysere's Modified Explosive Coating",1,5,0,1,"None","None",1,1667,20955,"None",0
14896,98,"Vizan's Modified Explosive Coating",1,5,0,1,"None","None",1,1667,20955,"None",0
14898,98,"Ahremen's Modified Explosive Coating",1,5,0,1,"None","None",1,1667,20955,"None",0
14900,98,"Chelm's Modified Explosive Coating",1,5,0,1,"None","None",1,1667,20955,"None",0
14902,98,"Draclira's Modified Explosive Coating",1,5,0,1,"None","None",1,1667,20955,"None",0
14904,98,"Brokara's Modified EM Coating",1,5,0,1,"None","None",1,1668,20956,"None",0
14906,98,"Tairei's Modified EM Coating",1,5,0,1,"None","None",1,1668,20956,"None",0
14908,98,"Selynne's Modified EM Coating",1,5,0,1,"None","None",1,1668,20956,"None",0
14910,98,"Raysere's Modified EM Coating",1,5,0,1,"None","None",1,1668,20956,"None",0
14912,98,"Vizan's Modified EM Coating",1,5,0,1,"None","None",1,1668,20956,"None",0
14914,98,"Ahremen's Modified EM Coating",1,5,0,1,"None","None",1,1668,20956,"None",0
14916,98,"Chelm's Modified EM Coating",1,5,0,1,"None","None",1,1668,20956,"None",0
14918,98,"Draclira's Modified EM Coating",1,5,0,1,"None","None",1,1668,20956,"None",0
14920,98,"Brokara's Modified Thermal Coating",1,5,0,1,"None","None",1,1665,20958,"None",0
14922,98,"Tairei's Modified Thermal Coating",1,5,0,1,"None","None",1,1665,20958,"None",0
14924,98,"Selynne's Modified Thermal Coating",1,5,0,1,"None","None",1,1665,20958,"None",0
14926,98,"Raysere's Modified Thermal Coating",1,5,0,1,"None","None",1,1665,20958,"None",0
14928,98,"Vizan's Modified Thermal Coating",1,5,0,1,"None","None",1,1665,20958,"None",0
14930,98,"Ahremen's Modified Thermal Coating",1,5,0,1,"None","None",1,1665,20958,"None",0
14932,98,"Chelm's Modified Thermal Coating",1,5,0,1,"None","None",1,1665,20958,"None",0
14934,98,"Draclira's Modified Thermal Coating",1,5,0,1,"None","None",1,1665,20958,"None",0
14936,326,"Brokara's Modified Multispectrum Energized Membrane",1,5,0,1,"None","None",1,1686,2066,"None",0
14938,326,"Tairei's Modified Multispectrum Energized Membrane",1,5,0,1,"None","None",1,1686,2066,"None",0
14940,326,"Selynne's Modified Multispectrum Energized Membrane",1,5,0,1,"None","None",1,1686,2066,"None",0
14942,326,"Raysere's Modified Multispectrum Energized Membrane",1,5,0,1,"None","None",1,1686,2066,"None",0
14944,326,"Vizan's Modified Multispectrum Energized Membrane",1,5,0,1,"None","None",1,1686,2066,"None",0
14946,326,"Ahremen's Modified Multispectrum Energized Membrane",1,5,0,1,"None","None",1,1686,2066,"None",0
14948,326,"Chelm's Modified Multispectrum Energized Membrane",1,5,0,1,"None","None",1,1686,2066,"None",0
14950,326,"Draclira's Modified Multispectrum Energized Membrane",1,5,0,1,"None","None",1,1686,2066,"None",0
14952,326,"Brokara's Modified Thermal Energized Membrane",1,5,0,1,"None","None",1,1683,20954,"None",0
14954,326,"Tairei's Modified Thermal Energized Membrane",1,5,0,1,"None","None",1,1683,20954,"None",0
14956,326,"Selynne's Modified Thermal Energized Membrane",1,5,0,1,"None","None",1,1683,20954,"None",0
14958,326,"Raysere's Modified Thermal Energized Membrane",1,5,0,1,"None","None",1,1683,20954,"None",0
14960,326,"Vizan's Modified Thermal Energized Membrane",1,5,0,1,"None","None",1,1683,20954,"None",0
14962,326,"Ahremen's Modified Thermal Energized Membrane",1,5,0,1,"None","None",1,1683,20954,"None",0
14964,326,"Chelm's Modified Thermal Energized Membrane",1,5,0,1,"None","None",1,1683,20954,"None",0
14966,326,"Draclira's Modified Thermal Energized Membrane",1,5,0,1,"None","None",1,1683,20954,"None",0
14968,326,"Brokara's Modified EM Energized Membrane",1,5,0,1,"None","None",1,1684,20952,"None",0
14970,326,"Tairei's Modified EM Energized Membrane",1,5,0,1,"None","None",1,1684,20952,"None",0
14972,326,"Selynne's Modified EM Energized Membrane",1,5,0,1,"None","None",1,1684,20952,"None",0
14974,326,"Raysere's Modified EM Energized Membrane",1,5,0,1,"None","None",1,1684,20952,"None",0
14976,326,"Vizan's Modified EM Energized Membrane",1,5,0,1,"None","None",1,1684,20952,"None",0
14978,326,"Ahremen's Modified EM Energized Membrane",1,5,0,1,"None","None",1,1684,20952,"None",0
14980,326,"Chelm's Modified EM Energized Membrane",1,5,0,1,"None","None",1,1684,20952,"None",0
14982,326,"Draclira's Modified EM Energized Membrane",1,5,0,1,"None","None",1,1684,20952,"None",0
14984,326,"Brokara's Modified Explosive Energized Membrane",1,5,0,1,"None","None",1,1682,20951,"None",0
14986,326,"Tairei's Modified Explosive Energized Membrane",1,5,0,1,"None","None",1,1682,20951,"None",0
14988,326,"Selynne's Modified Explosive Energized Membrane",1,5,0,1,"None","None",1,1682,20951,"None",0
14990,326,"Raysere's Modified Explosive Energized Membrane",1,5,0,1,"None","None",1,1682,20951,"None",0
14992,326,"Vizan's Modified Explosive Energized Membrane",1,5,0,1,"None","None",1,1682,20951,"None",0
14994,326,"Ahremen's Modified Explosive Energized Membrane",1,5,0,1,"None","None",1,1682,20951,"None",0
14996,326,"Chelm's Modified Explosive Energized Membrane",1,5,0,1,"None","None",1,1682,20951,"None",0
14998,326,"Draclira's Modified Explosive Energized Membrane",1,5,0,1,"None","None",1,1682,20951,"None",0
15000,326,"Brokara's Modified Kinetic Energized Membrane",1,5,0,1,"None","None",1,1685,20953,"None",0
15002,326,"Tairei's Modified Kinetic Energized Membrane",1,5,0,1,"None","None",1,1685,20953,"None",0
15004,326,"Selynne's Modified Kinetic Energized Membrane",1,5,0,1,"None","None",1,1685,20953,"None",0
15006,326,"Raysere's Modified Kinetic Energized Membrane",1,5,0,1,"None","None",1,1685,20953,"None",0
15008,326,"Vizan's Modified Kinetic Energized Membrane",1,5,0,1,"None","None",1,1685,20953,"None",0
15010,326,"Ahremen's Modified Kinetic Energized Membrane",1,5,0,1,"None","None",1,1685,20953,"None",0
15012,326,"Chelm's Modified Kinetic Energized Membrane",1,5,0,1,"None","None",1,1685,20953,"None",0
15014,326,"Draclira's Modified Kinetic Energized Membrane",1,5,0,1,"None","None",1,1685,20953,"None",0
15016,328,"Brokara's Modified EM Armor Hardener",1,5,0,1,"None","None",1,1681,20944,"None",0
15018,328,"Tairei's Modified EM Armor Hardener",1,5,0,1,"None","None",1,1681,20944,"None",0
15020,328,"Selynne's Modified EM Armor Hardener",1,5,0,1,"None","None",1,1681,20944,"None",0
15022,328,"Raysere's Modified EM Armor Hardener",1,5,0,1,"None","None",1,1681,20944,"None",0
15024,328,"Vizan's Modified EM Armor Hardener",1,5,0,1,"None","None",1,1681,20944,"None",0
15026,328,"Ahremen's Modified EM Armor Hardener",1,5,0,1,"None","None",1,1681,20944,"None",0
15028,328,"Chelm's Modified EM Armor Hardener",1,5,0,1,"None","None",1,1681,20944,"None",0
15030,328,"Draclira's Modified EM Armor Hardener",1,5,0,1,"None","None",1,1681,20944,"None",0
15032,328,"Brokara's Modified Thermal Armor Hardener",1,5,0,1,"None","None",1,1678,20946,"None",0
15034,328,"Tairei's Modified Thermal Armor Hardener",1,5,0,1,"None","None",1,1678,20946,"None",0
15036,328,"Selynne's Modified Thermal Armor Hardener",1,5,0,1,"None","None",1,1678,20946,"None",0
15038,328,"Raysere's Modified Thermal Armor Hardener",1,5,0,1,"None","None",1,1678,20946,"None",0
15040,328,"Vizan's Modified Thermal Armor Hardener",1,5,0,1,"None","None",1,1678,20946,"None",0
15042,328,"Ahremen's Modified Thermal Armor Hardener",1,5,0,1,"None","None",1,1678,20946,"None",0
15044,328,"Chelm's Modified Thermal Armor Hardener",1,5,0,1,"None","None",1,1678,20946,"None",0
15046,328,"Draclira's Modified Thermal Armor Hardener",1,5,0,1,"None","None",1,1678,20946,"None",0
15048,328,"Brokara's Modified Kinetic Armor Hardener",1,5,0,1,"None","None",1,1679,20945,"None",0
15050,328,"Tairei's Modified Kinetic Armor Hardener",1,5,0,1,"None","None",1,1679,20945,"None",0
15052,328,"Selynne's Modified Kinetic Armor Hardener",1,5,0,1,"None","None",1,1679,20945,"None",0
15054,328,"Raysere's Modified Kinetic Armor Hardener",1,5,0,1,"None","None",1,1679,20945,"None",0
15056,328,"Vizan's Modified Kinetic Armor Hardener",1,5,0,1,"None","None",1,1679,20945,"None",0
15058,328,"Ahremen's Modified Kinetic Armor Hardener",1,5,0,1,"None","None",1,1679,20945,"None",0
15060,328,"Chelm's Modified Kinetic Armor Hardener",1,5,0,1,"None","None",1,1679,20945,"None",0
15062,328,"Draclira's Modified Kinetic Armor Hardener",1,5,0,1,"None","None",1,1679,20945,"None",0
15064,328,"Brokara's Modified Explosive Armor Hardener",1,5,0,1,"None","None",1,1680,20943,"None",0
15066,328,"Tairei's Modified Explosive Armor Hardener",1,5,0,1,"None","None",1,1680,20943,"None",0
15068,328,"Selynne's Modified Explosive Armor Hardener",1,5,0,1,"None","None",1,1680,20943,"None",0
15070,328,"Raysere's Modified Explosive Armor Hardener",1,5,0,1,"None","None",1,1680,20943,"None",0
15072,328,"Vizan's Modified Explosive Armor Hardener",1,5,0,1,"None","None",1,1680,20943,"None",0
15074,328,"Ahremen's Modified Explosive Armor Hardener",1,5,0,1,"None","None",1,1680,20943,"None",0
15076,328,"Chelm's Modified Explosive Armor Hardener",1,5,0,1,"None","None",1,1680,20943,"None",0
15078,328,"Draclira's Modified Explosive Armor Hardener",1,5,0,1,"None","None",1,1680,20943,"None",0
15080,767,"Brokara's Modified Capacitor Power Relay",20,5,0,1,"None","None",1,667,90,"None",0
15082,767,"Tairei's Modified Capacitor Power Relay",20,5,0,1,"None","None",1,667,90,"None",0
15084,767,"Selynne's Modified Capacitor Power Relay",20,5,0,1,"None","None",1,667,90,"None",0
15086,767,"Raysere's Modified Capacitor Power Relay",20,5,0,1,"None","None",1,667,90,"None",0
15088,767,"Vizan's Modified Capacitor Power Relay",20,5,0,1,"None","None",1,667,90,"None",0
15090,767,"Ahremen's Modified Capacitor Power Relay",20,5,0,1,"None","None",1,667,90,"None",0
15092,767,"Chelm's Modified Capacitor Power Relay",20,5,0,1,"None","None",1,667,90,"None",0
15094,767,"Draclira's Modified Capacitor Power Relay",20,5,0,1,"None","None",1,667,90,"None",0
15096,766,"Brokara's Modified Power Diagnostic System",20,5,0,1,"None","None",1,658,70,"None",0
15098,766,"Tairei's Modified Power Diagnostic System",20,5,0,1,"None","None",1,658,70,"None",0
15100,766,"Selynne's Modified Power Diagnostic System",20,5,0,1,"None","None",1,658,70,"None",0
15102,766,"Raysere's Modified Power Diagnostic System",20,5,0,1,"None","None",1,658,70,"None",0
15104,766,"Vizan's Modified Power Diagnostic System",20,5,0,1,"None","None",1,658,70,"None",0
15106,766,"Ahremen's Modified Power Diagnostic System",20,5,0,1,"None","None",1,658,70,"None",0
15108,766,"Chelm's Modified Power Diagnostic System",20,5,0,1,"None","None",1,658,70,"None",0
15110,766,"Draclira's Modified Power Diagnostic System",20,5,0,1,"None","None",1,658,70,"None",0
15112,769,"Brokara's Modified Reactor Control Unit",20,5,0,1,"None","None",1,659,70,"None",0
15114,769,"Tairei's Modified Reactor Control Unit",20,5,0,1,"None","None",1,659,70,"None",0
15116,769,"Selynne's Modified Reactor Control Unit",20,5,0,1,"None","None",1,659,70,"None",0
15118,769,"Raysere's Modified Reactor Control Unit",20,5,0,1,"None","None",1,659,70,"None",0
15120,769,"Vizan's Modified Reactor Control Unit",20,5,0,1,"None","None",1,659,70,"None",0
15122,769,"Ahremen's Modified Reactor Control Unit",20,5,0,1,"None","None",1,659,70,"None",0
15124,769,"Chelm's Modified Reactor Control Unit",20,5,0,1,"None","None",1,659,70,"None",0
15126,769,"Draclira's Modified Reactor Control Unit",20,5,0,1,"None","None",1,659,70,"None",0
15128,76,"Brokara's Modified Heavy Capacitor Booster",0,20,128,1,"None",70258.0000,1,701,1031,"None",0
15130,76,"Tairei's Modified Heavy Capacitor Booster",0,20,128,1,"None",70258.0000,1,701,1031,"None",0
15132,76,"Selynne's Modified Heavy Capacitor Booster",0,20,128,1,"None",70258.0000,1,701,1031,"None",0
15134,76,"Raysere's Modified Heavy Capacitor Booster",0,20,128,1,"None",70258.0000,1,701,1031,"None",0
15136,76,"Vizan's Modified Heavy Capacitor Booster",0,20,128,1,"None",70258.0000,1,701,1031,"None",0
15138,76,"Ahremen's Modified Heavy Capacitor Booster",0,20,128,1,"None",70258.0000,1,701,1031,"None",0
15140,76,"Chelm's Modified Heavy Capacitor Booster",0,20,128,1,"None",70258.0000,1,701,1031,"None",0
15142,76,"Draclira's Modified Heavy Capacitor Booster",0,20,128,1,"None",70258.0000,1,701,1031,"None",0
15144,302,"Brynn's Modified Magnetic Field Stabilizer",0,5,0,1,"None","None",1,648,1046,"None",0
15146,302,"Tuvan's Modified Magnetic Field Stabilizer",0,5,0,1,"None","None",1,648,1046,"None",0
15148,302,"Setele's Modified Magnetic Field Stabilizer",0,5,0,1,"None","None",1,648,1046,"None",0
15150,302,"Cormack's Modified Magnetic Field Stabilizer",0,5,0,1,"None","None",1,648,1046,"None",0
15152,72,"Brynn's Modified Large Plasma Smartbomb",100,50,0,1,"None","None",1,381,112,"None",2035
15154,72,"Tuvan's Modified Large Plasma Smartbomb",100,50,0,1,"None","None",1,381,112,"None",2035
15156,72,"Setele's Modified Large Plasma Smartbomb",100,50,0,1,"None","None",1,381,112,"None",2035
15158,72,"Cormack's Modified Large Plasma Smartbomb",100,50,0,1,"None","None",1,381,112,"None",2035
15160,62,"Brynn's Modified Large Armor Repairer",500,50,0,1,4,"None",1,1051,80,"None",0
15161,62,"Tuvan's Modified Large Armor Repairer",500,50,0,1,4,"None",1,1051,80,"None",0
15162,62,"Setele's Modified Large Armor Repairer",500,50,0,1,4,"None",1,1051,80,"None",0
15163,62,"Cormack's Modified Large Armor Repairer",500,50,0,1,4,"None",1,1051,80,"None",0
15164,98,"Brynn's Modified Multispectrum Coating",1,5,0,1,"None","None",1,1670,1030,"None",0
15166,98,"Tuvan's Modified Multispectrum Coating",1,5,0,1,"None","None",1,1670,1030,"None",0
15168,98,"Setele's Modified Multispectrum Coating",1,5,0,1,"None","None",1,1670,1030,"None",0
15170,98,"Cormack's Modified Multispectrum Coating",1,5,0,1,"None","None",1,1670,1030,"None",0
15172,98,"Brynn's Modified Thermal Coating",1,5,0,1,"None","None",1,1665,20958,"None",0
15174,98,"Tuvan's Modified Thermal Coating",1,5,0,1,"None","None",1,1665,20958,"None",0
15176,98,"Setele's Modified Thermal Coating",1,5,0,1,"None","None",1,1665,20958,"None",0
15178,98,"Cormack's Modified Thermal Coating",1,5,0,1,"None","None",1,1665,20958,"None",0
15180,98,"Brynn's Modified EM Coating",1,5,0,1,"None","None",1,1668,20956,"None",0
15182,98,"Tuvan's Modified EM Coating",1,5,0,1,"None","None",1,1668,20956,"None",0
15184,98,"Setele's Modified EM Coating",1,5,0,1,"None","None",1,1668,20956,"None",0
15186,98,"Cormack's Modified EM Coating",1,5,0,1,"None","None",1,1668,20956,"None",0
15188,98,"Brynn's Modified Explosive Coating",1,5,0,1,"None","None",1,1667,20955,"None",0
15190,98,"Tuvan's Modified Explosive Coating",1,5,0,1,"None","None",1,1667,20955,"None",0
15192,98,"Setele's Modified Explosive Coating",1,5,0,1,"None","None",1,1667,20955,"None",0
15194,98,"Cormack's Modified Explosive Coating",1,5,0,1,"None","None",1,1667,20955,"None",0
15196,98,"Brynn's Modified Kinetic Coating",1,5,0,1,"None","None",1,1666,20957,"None",0
15198,98,"Tuvan's Modified Kinetic Coating",1,5,0,1,"None","None",1,1666,20957,"None",0
15200,98,"Setele's Modified Kinetic Coating",1,5,0,1,"None","None",1,1666,20957,"None",0
15202,98,"Cormack's Modified Kinetic Coating",1,5,0,1,"None","None",1,1666,20957,"None",0
15204,326,"Brynn's Modified Multispectrum Energized Membrane",1,5,0,1,"None","None",1,1686,2066,"None",0
15206,326,"Tuvan's Modified Multispectrum Energized Membrane",1,5,0,1,"None","None",1,1686,2066,"None",0
15208,326,"Setele's Modified Multispectrum Energized Membrane",1,5,0,1,"None","None",1,1686,2066,"None",0
15210,326,"Cormack's Modified Multispectrum Energized Membrane",1,5,0,1,"None","None",1,1686,2066,"None",0
15212,326,"Brynn's Modified Thermal Energized Membrane",1,5,0,1,"None","None",1,1683,20954,"None",0
15214,326,"Tuvan's Modified Thermal Energized Membrane",1,5,0,1,"None","None",1,1683,20954,"None",0
15216,326,"Setele's Modified Thermal Energized Membrane",1,5,0,1,"None","None",1,1683,20954,"None",0
15218,326,"Cormack's Modified Thermal Energized Membrane",1,5,0,1,"None","None",1,1683,20954,"None",0
15220,326,"Brynn's Modified EM Energized Membrane",1,5,0,1,"None","None",1,1684,20952,"None",0
15222,326,"Tuvan's Modified EM Energized Membrane",1,5,0,1,"None","None",1,1684,20952,"None",0
15224,326,"Setele's Modified EM Energized Membrane",1,5,0,1,"None","None",1,1684,20952,"None",0
15226,326,"Cormack's Modified EM Energized Membrane",1,5,0,1,"None","None",1,1684,20952,"None",0
15228,326,"Brynn's Modified Explosive Energized Membrane",1,5,0,1,"None","None",1,1682,20951,"None",0
15230,326,"Tuvan's Modified Explosive Energized Membrane",1,5,0,1,"None","None",1,1682,20951,"None",0
15232,326,"Setele's Modified Explosive Energized Membrane",1,5,0,1,"None","None",1,1682,20951,"None",0
15234,326,"Cormack's Modified Explosive Energized Membrane",1,5,0,1,"None","None",1,1682,20951,"None",0
15236,326,"Brynn's Modified Kinetic Energized Membrane",1,5,0,1,"None","None",1,1685,20953,"None",0
15238,326,"Tuvan's Modified Kinetic Energized Membrane",1,5,0,1,"None","None",1,1685,20953,"None",0
15240,326,"Setele's Modified Kinetic Energized Membrane",1,5,0,1,"None","None",1,1685,20953,"None",0
15242,326,"Cormack's Modified Kinetic Energized Membrane",1,5,0,1,"None","None",1,1685,20953,"None",0
15244,328,"Brynn's Modified EM Armor Hardener",1,5,0,1,"None","None",1,1681,20944,"None",0
15246,328,"Tuvan's Modified EM Armor Hardener",1,5,0,1,"None","None",1,1681,20944,"None",0
15248,328,"Setele's Modified EM Armor Hardener",1,5,0,1,"None","None",1,1681,20944,"None",0
15250,328,"Cormack's Modified EM Armor Hardener",1,5,0,1,"None","None",1,1681,20944,"None",0
15252,328,"Brynn's Modified Thermal Armor Hardener",1,5,0,1,"None","None",1,1678,20946,"None",0
15254,328,"Tuvan's Modified Thermal Armor Hardener",1,5,0,1,"None","None",1,1678,20946,"None",0
15256,328,"Setele's Modified Thermal Armor Hardener",1,5,0,1,"None","None",1,1678,20946,"None",0
15258,328,"Cormack's Modified Thermal Armor Hardener",1,5,0,1,"None","None",1,1678,20946,"None",0
15260,328,"Brynn's Modified Kinetic Armor Hardener",1,5,0,1,"None","None",1,1679,20945,"None",0
15262,328,"Tuvan's Modified Kinetic Armor Hardener",1,5,0,1,"None","None",1,1679,20945,"None",0
15264,328,"Setele's Modified Kinetic Armor Hardener",1,5,0,1,"None","None",1,1679,20945,"None",0
15266,328,"Cormack's Modified Kinetic Armor Hardener",1,5,0,1,"None","None",1,1679,20945,"None",0
15268,328,"Brynn's Modified Explosive Armor Hardener",1,5,0,1,"None","None",1,1680,20943,"None",0
15270,328,"Tuvan's Modified Explosive Armor Hardener",1,5,0,1,"None","None",1,1680,20943,"None",0
15272,328,"Setele's Modified Explosive Armor Hardener",1,5,0,1,"None","None",1,1680,20943,"None",0
15274,328,"Cormack's Modified Explosive Armor Hardener",1,5,0,1,"None","None",1,1680,20943,"None",0
15276,212,"Brynn's Modified Sensor Booster",0,5,1,1,"None",9870.0000,1,671,74,"None",0
15278,212,"Tuvan's Modified Sensor Booster",0,5,1,1,"None",9870.0000,1,671,74,"None",0
15280,212,"Setele's Modified Sensor Booster",0,5,1,1,"None",9870.0000,1,671,74,"None",0
15282,212,"Cormack's Modified Sensor Booster",0,5,1,1,"None",9870.0000,1,671,74,"None",0
